1	2	0.351809954751131
1	3	0.953619909502262
2	3	0.305429864253394
1	4	0.950226244343891
2	4	0.302036199095023
3	4	0.996606334841629
1	5	0.799773755656109
2	5	0.552036199095022
3	5	0.753393665158371
4	5	0.75
1	6	0.921945701357466
3	6	0.968325791855204
4	6	0.971719457013575
5	6	0.721719457013575
1	7	0.983031674208145
2	7	0.334841628959276
3	7	0.970588235294118
4	7	0.967194570135747
5	7	0.782805429864253
6	7	0.938914027149321
1	8	0.854072398190045
2	8	0.497737556561086
3	8	0.807692307692308
4	8	0.804298642533937
5	8	0.945701357466063
6	8	0.776018099547511
7	8	0.83710407239819
1	9	0.996606334841629
2	9	0.34841628959276
3	9	0.957013574660634
4	9	0.953619909502262
5	9	0.796380090497738
6	9	0.925339366515837
7	9	0.986425339366516
8	9	0.850678733031674
1	10	0.739819004524887
2	10	0.611990950226244
3	10	0.693438914027149
4	10	0.690045248868778
5	10	0.940045248868778
6	10	0.661764705882353
7	10	0.722850678733032
8	10	0.885746606334842
9	10	0.736425339366516
1	11	0.978506787330317
2	11	0.330316742081448
3	11	0.975113122171946
4	11	0.971719457013575
5	11	0.778280542986425
6	11	0.943438914027149
7	11	0.995475113122172
8	11	0.832579185520362
9	11	0.981900452488688
10	11	0.718325791855204
1	12	0.548642533936652
2	12	0.80316742081448
3	12	0.502262443438914
4	12	0.498868778280543
5	12	0.748868778280543
6	12	0.470588235294118
7	12	0.531674208144796
8	12	0.694570135746606
9	12	0.54524886877828
10	12	0.808823529411765
11	12	0.527149321266968
1	13	0.875565610859729
2	13	0.476244343891403
3	13	0.829185520361991
4	13	0.82579185520362
5	13	0.92420814479638
6	13	0.797511312217195
7	13	0.858597285067873
8	13	0.978506787330317
9	13	0.872171945701357
10	13	0.864253393665158
11	13	0.854072398190045
12	13	0.673076923076923
1	14	0.700226244343891
2	14	0.65158371040724
3	14	0.653846153846154
4	14	0.650452488687783
5	14	0.900452488687783
6	14	0.622171945701357
7	14	0.683257918552036
8	14	0.846153846153846
9	14	0.69683257918552
10	14	0.960407239819005
11	14	0.678733031674208
12	14	0.84841628959276
13	14	0.824660633484163
1	15	0.910633484162896
2	15	0.441176470588235
3	15	0.864253393665158
4	15	0.860859728506787
5	15	0.889140271493213
6	15	0.832579185520362
7	15	0.893665158371041
8	15	0.943438914027149
9	15	0.907239819004525
10	15	0.829185520361991
11	15	0.889140271493213
12	15	0.638009049773756
13	15	0.964932126696833
14	15	0.789592760180995
1	16	0.968325791855204
2	16	0.320135746606335
3	16	0.985294117647059
4	16	0.981900452488688
5	16	0.768099547511312
6	16	0.953619909502262
7	16	0.985294117647059
8	16	0.822398190045249
9	16	0.971719457013575
10	16	0.70814479638009
11	16	0.989819004524887
12	16	0.516968325791855
13	16	0.843891402714932
14	16	0.668552036199095
15	16	0.8789592760181
1	17	0.592760180995475
2	17	0.759049773755656
3	17	0.546380090497738
4	17	0.542986425339367
5	17	0.792986425339366
6	17	0.514705882352941
7	17	0.57579185520362
