216										6			0					
217										300			0					
218										10			0					
219										3			0					
220										3			0					
221										3			0					
222										45			0					
223										45			0					
224										1			0					
225										10			0					
226										10			0					
227										66			0					
228										36			0					
229										21			0					
230										91			0					
231										120			0					
232										3			0					
233										6			0					
234										28			0					
235										45			0					
236										21			0					
237										10			0					
238										15			0					
239										6			0					
240										45			0					
241										28			0					
242										21			0					
243										66			0					
244										2016			0					
245										153			0					
246										3			0					
247										136			0					
248										28			0					
249										28			0					
250										28			0					
251										21			0					
252										3			0					
253										21			0					
254										21			0					
255										78			0					
256										15			0					
257										3			0					
258										28			0					
259										1			0					
260										21			0					
261										28			0					
262										3			0					
263										28			0					
264										28			0					
265										66			0					
266										78			0					
267										6			0					
268										10			0					
269										10			0					
270										6			0					
271										3			0					
272										6			0					
273										378			0					
274										28			0					
275										21			0					
276										21			0					
277										78			0					
278										6			0					
279										6			0					
280										10			0					
281										6			0					
282										231			0					
283										153			0					
284										28			0					
285										55			0					
286										6			0					
287										10			0					
288										10			0					
289										28			0					
290										120			0					
291										21			0					
292										21			0					
293										21			0					
294										15			0					
295										6			0					
296										91			0					
297										136			0					
298										15			0					
299										136			0					
300										1			0					
301										120			0					
302										3			0					
303										45			0					
304										21			0					
305										28			0					
306										21			0					
307										210			0					
308										36			0					
309										15			0					
310										6			0					
311										3			0					
312										36			0					
313										15			0					
314										36			0					
315										10			0					
316										6			0					
317										1			0					
318										15			0					
319										6			0					
320										15			0					
321										10			0					
322										28			0					
323										10			0					
324										1			0					
325										1			0					
326										10			0					
327										10			0					
328										6			0					
329										15			0					
330										3			0					
331										6			0					
332										1			0					
333										6			0					
334										3			0					
335										6			0					
336										66			0					
337										6			0					
338										15			0					
339										15			0					
340										45			0					
341										28			0					
342										3			0					
343										15			0					
344										36			0					
345										3			0					
346										15			0					
347										28			0					
348										36			0					
349										15			0					
350										6			0					
351										66			0					
352										2016			0					
353										6			0					
354										15			0					
355										21			0					
356										528			0					
357										91			0					
358										36			0					
359										78			0					
360										120			0					
361										15			0					
362										21			0					
363										6			0					
364										28			0					
365										1128			0					
366										253			0					
367										28			0					
368										300			0					
369										45			0					
370										78			0					
371										1275			0					
372										28			0					
373										21			0					
374										45			0					
375										3			0					
376										45			0					
377										45			0					
378										15			0					
379										153			0					
380										1431			0					
381										990			0					
382										78			0					
383										105			0					
384										21			0					
385										6			0					
386										55			0					
387										6			0					
388										105			0					
389										28			0					
390										28			0					
391										91			0					
392										91			0					
393										45			0					
394										10			0					
395										171			0					
396										496			0					
397										3			0					
398										55			0					
399										45			0					
400										1			0					
401										91			0					
402										1378			0					
403										105			0					
404										21			0					
405										3916			0					
406										666			0					
407										1891			0					
408										6			0					
409										820			0					
410										2926			0					
411										780			0					
412										190			0					
413										78			0					
414										528			0					
415										435			0					
416										300			0					
417										28			0					
418										21			0					
419										66			0					
420										15			0					
421										1			0					
422										36			0					
423										153			0					
424										2926			0					
425										2926			0					
426										171			0					
427										28			0					
428										231			0					
429										1			0					
430										21			0					
431										820			0					
432										78			0					
433										91			0					
434										3321			0					
435										120			0					
436										78			0					
437										231			0					
438										78			0					
439										1			0					
440										190			0					
441										3			0					
442										55			0					
443										528			0					
444										66			0					
445										903			0					
446										28			0					
447										28			0					
448										1			0					
449										6			0					
450										10			0					
451										105			0					
452										66			0					
453										21			0					
454										28			0					
455										15			0					
456										153			0					
457										153			0					
458										36			0					
459										10			0					
460										465			0					
461										210			0					
462										15			0					
463										210			0					
464										171			0					
465										1			0					
466										1			0					
467										10			0					
468										36			0					
469										10			0					
470										45			0					
471										10			0					
472										6			0					
473										171			0					
474										435			0					
475										276			0					
476										120			0					
477										45			0					
478										28			0					
479										105			0					
480										55			0					
481										253			0					
482										6			0					
483										153			0					
484										6			0					
485										15			0					
486										28			0					
487										91			0					
488										36			0					
489										36			0					
490										55			0					
491										2278			0					
492										2278			0					
493										36			0					
494										28			0					
495										210			0					
496										300			0					
497										136			0					
498										45			0					
499										91			0					
500										28			0					
501										28			0					
502										28			0					
503										15			0					
504										15			0					
505										3			0					
506										55			0					
507										1			0					
508										78			0					
509										210			0					
510										10			0					
511										66			0					
512										105			0					
513										91			0					
514										435			0					
515										1			0					
516										21			0					
517										3			0					
518										15			0					
519										3			0					
520										3			0					
521										561			0					
522										36			0					
523										28			0					
524										6			0					
525										1			0					
526										28			0					
527										6			0					
528										78			0					
529										1891			0					
530										6			0					
531										15			0					
532										78			0					
533										45			0					
534										120			0					
535										946			0					
536										190			0					
537										28			0					
538										1830			0					
539										153			0					
540										300			0					
541										45			0					
542										10			0					
543										15			0					
544										28			0					
545										36			0					
546										1035			0					
547										66			0					
548										2278			0					
549										2278			0					
550										2278			0					
551										2278			0					
552										2278			0					
553										351			0					
554										21			0					
555										78			0					
556										231			0					
557										21			0					
558										78			0					
559										6			0					
560										45			0					
561										210			0					
562										6			0					
563										231			0					
564										15			0					
565										3403			0					
566										45			0					
567										66			0					
568										595			0					
569										10			0					
570										6			0					
571										171			0					
572										36			0					
573										55			0					
574										15			0					
575										21			0					
576										15			0					
577										6			0					
578										120			0					
579										153			0					
580										28			0					
581										10			0					
582										1			0					
583										120			0					
584										406			0					
585										66			0					
586										28			0					
587										45			0					
588										66			0					
589										78			0					
590										28			0					
591										6			0					
592										325			0					
593										15			0					
594										171			0					
595										78			0					
596										300			0					
597										325			0					
598										210			0					
599										55			0					
600										1			0					
601										6			0					
602										1			0					
603										861			0					
604										28			0					
605										6			0					
606										36			0					
607										153			0					
608										28			0					
609										91			0					
610										55			0					
611										2775			0					
612										630			0					
613										45			0					
614										28			0					
615										78			0					
616										465			0					
617										861			0					
618										6			0					
619										10			0					
620										15			0					
621										78			0					
622										91			0					
623										3			0					
624										1596			0					
625										153			0					
626										210			0					
627										1			0					
628										2346			0					
629										45			0					
630										55			0					
631										1			0					
632										1			0					
633										351			0					
634										36			0					
635										1			0					
636										45			0					
637										105			0					
638										28			0					
639										45			0					
640										45			0					
641										45			0					
642										21			0					
643										136			0					
644										171			0					
645										15			0					
646										15			0					
647										21			0					
648										3			0					
649										136			0					
650										15			0					
651										190			0					
652										66			0					
653										1485			0					
654										1485			0					
655										1485			0					
656										1485			0					
657										1540			0					
658										210			0					
659										153			0					
660										3			0					
661										91			0					
662										91			0					
663										10			0					
664										28			0					
665										6			0					
666										153			0					
667										231			0					
668										300			0					
669										91			0					
670										780			0					
671										595			0					
672										66			0					
673										6			0					
674										36			0					
675										78			0					
676										10			0					
677										1			0					
678										1			0					
679										28			0					
680										15			0					
681										153			0					
682										21			0					
683										28			0					
684										66			0					
685										66			0					
686										2415			0					
687										21			0					
688										6			0					
689										3			0					
690										6			0					
691										435			0					
692										105			0					
693										210			0					
694										36			0					
695										21			0					
696										36			0					
697										171			0					
698										55			0					
699										120			0					
700										91			0					
701										15			0					
702										15			0					
703										21			0					
704										10			0					
705										6			0					
706										300			0					
707										3			0					
708										21			0					
709										1			0					
710										351			0					
711										55			0					
712										45			0					
713										28			0					
714										153			0					
715										55			0					
716										78			0					
717										1			0					
718										15			0					
719										1596			0					
720										120			0					
721										1			0					
722										1485			0					
723										1485			0					
724										6			0					
725										91			0					
726										300			0					
727										561			0					
728										528			0					
729										406			0					
730										45			0					
731										66			0					
732										1			0					
733										3			0					
734										378			0					
735										28			0					
736										21			0					
737										91			0					
738										351			0					
739										561			0					
740										21			0					
741										210			0					
742										105			0					
743										528			0					
744										210			0					
745										105			0					
746										15			0					
747										45			0					
748										136			0					
749										406			0					
750										435			0					
751										15			0					
752										105			0					
753										55			0					
754										55			0					
755										253			0					
756										1953			0					
757										3			0					
758										55			0					
759										55			0					
760										3			0					
761										36			0					
762										903			0					
763										561			0					
764										28			0					
765										21			0					
766										171			0					
767										666			0					
768										10			0					
769										378			0					
770										91			0					
771										36			0					
772										36			0					
773										153			0					
774										3			0					
775										528			0					
776										15			0					
777										15			0					
778										2080			0					
779										1953			0					
780										36			0					
781										55			0					
782										210			0					
783										300			0					
784										55			0					
785										1891			0					
786										28			0					
787										10			0					
788										10			0					
789										45			0					
790										45			0					
791										276			0					
792										15			0					
793										120			0					
794										190			0					
795										78			0					
796										21			0					
797										231			0					
798										66			0					
799										496			0					
800										36			0					
801										210			0					
802										325			0					
803										300			0					
804										6			0					
805										153			0					
806										105			0					
807										325			0					
808										55			0					
809										55			0					
810										36			0					
811										300			0					
812										15			0					
813										28			0					
814										21			0					
815										21			0					
816										1225			0					
817										21			0					
818										1035			0					
819										325			0					
820										325			0					
821										300			0					
822										15			0					
823										6			0					
824										21			0					
825										3			0					
826										6			0					
827										3			0					
828										190			0					
829										1			0					
830										55			0					
831										91			0					
832										66			0					
833										15			0					
834										6			0					
835										1953			0					
836										351			0					
837										91			0					
838										378			0					
839										10			0					
840										276			0					
841										105			0					
842										1128			0					
843										105			0					
844										78			0					
845										190			0					
846										1			0					
847										45			0					
848										190			0					
849										253			0					
850										1128			0					
851										55			0					
852										1653			0					
853										1653			0					
854										28			0					
855										10			0					
856										3			0					
857										1653			0					
858										465			0					
859										153			0					
860										66			0					
861										6			0					
862										45			0					
863										6			0					
864										10			0					
865										91			0					
866										1770			0					
867										325			0					
868										300			0					
869										3			0					
870										3			0					
871										3			0					
872										3			0					
873										3			0					
874										120			0					
875										6			0					
876										21			0					
877										1891			0					
878										1891			0					
879										276			0					
880										3			0					
881										28			0					
882										6			0					
883										28			0					
884										6			0					
885										10			0					
886										21			0					
887										28			0					
888										780			0					
889										6			0					
890										120			0					
891										666			0					
892										21			0					
893										120			0					
894										435			0					
895										10			0					
896										780			0					
897										10			0					
898										3			0					
899										10			0					
900										6			0					
901										253			0					
902										91			0					
903										28			0					
904										210			0					
905										253			0					
906										253			0					
907										15			0					
908										78			0					
909										6			0					
910										45			0					
911										153			0					
912										435			0					
913										21			0					
914										3			0					
915										1485			0					
916										253			0					
917										1770			0					
918										21			0					
919										153			0					
920										561			0					
921										91			0					
922										231			0					
923										6			0					
924										1711			0					
925										10			0					
926										253			0					
927										1			0					
928										10			0					
929										153			0					
930										15			0					
931										1035			0					
932										351			0					
933										171			0					
934										36			0					
935										66			0					
936										15			0					
937										378			0					
938										15			0					
939										6			0					
940										6			0					
941										3			0					
942										1			0					
943										15			0					
944										136			0					
945										10			0					
946										21			0					
947										28			0					
948										28			0					
949										45			0					
950										45			0					
951										15			0					
952										6			0					
953										1035			0					
954										300			0					
955										780			0					
956										1035			0					
957										630			0					
958										276			0					
959										21			0					
960										3			0					
961										45			0					
962										55			0					
963										10			0					
964										6			0					
965										6			0					
966										435			0					
967										136			0					
968										406			0					
969										210			0					
970										45			0					
971										105			0					
972										36			0					
973										2016			0					
974										325			0					
975										325			0					
976										300			0					
977										3			0					
978										300			0					
979										45			0					
980										153			0					
981										1711			0					
982										66			0					
983										21			0					
984										6			0					
985										6			0					
986										3			0					
987										1			0					
988										231			0					
989										2080			0					
990										28			0					
991										1			0					
992										120			0					
993										21			0					
994										21			0					
995										15			0					
996										15			0					
997										15			0					
998										15			0					
999										136			0					
1000										45			0					
1001										91			0					
1002										231			0					
1003										66			0					
1004										1326			0					
1005										435			0					
1006										45			0					
1007										153			0					
1008										1			0					
1009										6			0					
1010										2628			0					
1011										55			0					
1012										55			0					
1013										6			0					
1014										66			0					
1015										210			0					
1016										91			0					
1017										45			0					
1018										36			0					
1019										190			0					
1020										406			0					
1021										36			0					
1022										15			0					
1023										105			0					
1024										136			0					
1025										136			0					
1026										78			0					
1027										91			0					
1028										10			0					
1029										55			0					
1030										190			0					
1031										153			0					
1032										78			0					
1033										36			0					
1034										105			0					
1035										378			0					
1036										171			0					
1037										3			0					
1038										91			0					
1039										153			0					
1040										3			0					
1041										15			0					
1042										91			0					
1043										120			0					
1044										28			0					
1045										78			0					
1046										21			0					
1047										105			0					
1048										406			0					
1049										55			0					
1050										406			0					
1051										561			0					
1052										1326			0					
1053										990			0					
1054										78			0					
1055										10			0					
1056										15			0					
1057										190			0					
1058										153			0					
1059										1653			0					
1060										1			0					
1061										21			0					
1062										55			0					
1063										253			0					
1064										10			0					
1065										1711			0					
1066										45			0					
1067										1			0					
1068										6			0					
1069										91			0					
1070										91			0					
1071										10			0					
1072										105			0					
1073										105			0					
1074										120			0					
1075										120			0					
1076										45			0					
1077										231			0					
1078										231			0					
1079										190			0					
1080										15			0					
1081										15			0					
1082										153			0					
1083										300			0					
1084										3			0					
1085										120			0					
1086										3			0					
1087										171			0					
1088										1			0					
1089										36			0					
1090										21			0					
1091										10			0					
1092										190			0					
1093										6			0					
1094										15			0					
1095										703			0					
1096										528			0					
1097										3			0					
1098										28			0					
1099										3			0					
1100										190			0					
1101										300			0					
1102										21			0					
1103										6			0					
1104										136			0					
1105										120			0					
1106										45			0					
1107										78			0					
1108										1			0					
1109										171			0					
1110										6			0					
1111										105			0					
1112										55			0					
1113										55			0					
1114										55			0					
1115										55			0					
1116										903			0					
1117										6			0					
1118										15			0					
1119										15			0					
1120										15			0					
1121										561			0					
1122										561			0					
1123										561			0					
1124										561			0					
1125										630			0					
1126										300			0					
1127										325			0					
1128										561			0					
1129										561			0					
1130										55			0					
1131										6			0					
1132										561			0					
1133										78			0					
1134										378			0					
1135										28			0					
1136										36			0					
1137										28			0					
1138										210			0					
1139										465			0					
1140										66			0					
1141										6			0					
1142										1485			0					
1143										28			0					
1144										15			0					
1145										28			0					
1146										820			0					
1147										325			0					
1148										28			0					
1149										78			0					
1150										78			0					
1151										91			0					
1152										45			0					
1153										171			0					
1154										45			0					
1155										66			0					
1156										10			0					
1157										10			0					
1158										21			0					
1159										91			0					
1160										3			0					
1161										66			0					
1162										28			0					
1163										78			0					
1164										15			0					
1165										3655			0					
1166										3			0					
1167										91			0					
1168										66			0					
1169										231			0					
1170										3			0					
1171										300			0					
1172										55			0					
1173										435			0					
1174										276			0					
1175										45			0					
1176										231			0					
1177										6			0					
1178										78			0					
1179										3			0					
1180										1			0					
1181										171			0					
1182										741			0					
1183										28			0					
1184										378			0					
1185										21			0					
1186										3			0					
1187										10			0					
1188										666			0					
1189										6			0					
1190										1540			0					
1191										1			0					
1192										78			0					
1193										1			0					
1194										10			0					
1195										3			0					
1196										10			0					
1197										1			0					
1198										3			0					
1199										1			0					
1200										6			0					
1201										78			0					
1202										15			0					
1203										105			0					
1204										10			0					
1205										3			0					
1206										1485			0					
1207										351			0					
1208										3			0					
1209										28			0					
1210										190			0					
1211										1			0					
1212										21			0					
1213										3			0					
1214										55			0					
1215										15			0					
1216										190			0					
1217										300			0					
1218										15			0					
1219										15			0					
1220										21			0					
1221										6			0					
1222										55			0					
1223										1			0					
1224										1			0					
1225										91			0					
1226										55			0					
1227										153			0					
1228										231			0					
1229										55			0					
1230										15			0					
1231										78			0					
1232										120			0					
1233										15			0					
1234										15			0					
1235										153			0					
1236										6			0					
1237										21			0					
1238										78			0					
1239										325			0					
1240										1891			0					
1241										28			0					
1242										15			0					
1243										15			0					
1244										3			0					
1245										153			0					
1246										1			0					
1247										300			0					
1248										276			0					
1249										325			0					
1250										1			0					
1251										406			0					
1252										136			0					
1253										66			0					
1254										15			0					
1255										378			0					
1256										6			0					
1257										105			0					
1258										120			0					
1259										66			0					
1260										153			0					
1261										300			0					
1262										15			0					
1263										1			0					
1264										378			0					
1265										15			0					
1266										1			0					
1267										153			0					
1268										3			0					
1269										10			0					
1270										1			0					
1271										45			0					
1272										45			0					
1273										15			0					
1274										153			0					
1275										91			0					
1276										153			0					
1277										561			0					
1278										21			0					
1279										10			0					
1280										861			0					
1281										91			0					
1282										1			0					
1283										210			0					
1284										3			0					
1285										6			0					
1286										105			0					
1287										136			0					
1288										21			0					
1289										435			0					
1290										36			0					
1291										10			0					
1292										21			0					
1293										36			0					
1294										15			0					
1295										36			0					
1296										741			0					
1297										1326			0					
1298										45			0					
1299										231			0					
1300										10			0					
1301										1			0					
1302										946			0					
1303										210			0					
1304										36			0					
1305										3			0					
1306										21			0					
1307										21			0					
1308										15			0					
1309										28			0					
1310										6			0					
1311										36			0					
1312										21			0					
1313										91			0					
1314										21			0					
1315										45			0					
1316										21			0					
1317										21			0					
1318										21			0					
1319										78			0					
1320										351			0					
1321										21			0					
1322										78			0					
1323										10			0					
1324										3			0					
1325										45			0					
1326										15			0					
1327										91			0					
1328										10			0					
1329										120			0					
1330										561			0					
1331										15			0					
1332										6			0					
1333										66			0					
1334										36			0					
1335										28			0					
1336										15			0					
1337										15			0					
1338										15			0					
1339										10			0					
1340										15			0					
1341										15			0					
1342										15			0					
1343										15			0					
1344										10			0					
1345										21			0					
1346										1			0					
1347										36			0					
1348										15			0					
1349										10			0					
1350										66			0					
1351										6			0					
1352										91			0					
1353										78			0					
1354										91			0					
1355										36			0					
1356										15			0					
1357										15			0					
1358										66			0					
1359										91			0					
1360										231			0					
1361										10			0					
1362										136			0					
1363										946			0					
1364										10			0					
1365										15			0					
1366										1			0					
1367										1485			0					
1368										1485			0					
1369										1485			0					
1370										325			0					
1371										36			0					
1372										6			0					
1373										6			0					
1374										21			0					
1375										28			0					
1376										2415			0					
1377										2415			0					
1378										2278			0					
1379										28			0					
1380										66			0					
1381										2278			0					
1382										6			0					
1383										2346			0					
1384										10			0					
1385										2278			0					
1386										3			0					
1387										2278			0					
1388										91			0					
1389										2346			0					
1390										780			0					
1391										15			0					
1392										2016			0					
1393										2080			0					
1394										1540			0					
1395										28			0					
1396										3003			0					
1397										6			0					
1398										15			0					
1399										153			0					
1400										153			0					
1401										153			0					
1402										276			0					
1403										153			0					
1404										15			0					
1405										10			0					
1406										666			0					
1407										2485			0					
1408										78			0					
1409										2278			0					
1410										10			0					
1411										2211			0					
1412										300			0					
1413										1891			0					
1414										2415			0					
1415										45			0					
1416										1326			0					
1417										171			0					
1418										78			0					
1419										91			0					
1420										325			0					
1421										435			0					
1422										21			0					
1423										66			0					
1424										190			0					
1425										136			0					
1426										36			0					
1427										231			0					
1428										55			0					
1429										45			0					
1430										6			0					
1431										1711			0					
1432										1540			0					
1433										1711			0					
1434										1			0					
1435										3			0					
1436										10			0					
1437										28			0					
1438										28			0					
1439										78			0					
1440										36			0					
1441										136			0					
1442										120			0					
1443										231			0					
1444										36			0					
1445										15			0					
1446										1275			0					
1447										28			0					
1448										55			0					
1449										190			0					
1450										1			0					
1451										1485			0					
1452										15			0					
1453										136			0					
1454										15			0					
1455										15			0					
1456										66			0					
1457										78			0					
1458										105			0					
1459										36			0					
1460										946			0					
1461										10			0					
1462										465			0					
1463										36			0					
1464										21			0					
1465										21			0					
1466										6			0					
1467										136			0					
1468										3			0					
1469										55			0					
1470										10			0					
1471										10			0					
1472										28			0					
1473										276			0					
1474										78			0					
1475										210			0					
1476										36			0					
1477										105			0					
1478										91			0					
1479										6			0					
1480										1			0					
1481										21			0					
1482										36			0					
1483										6			0					
1484										3			0					
1485										28			0					
1486										528			0					
1487										105			0					
1488										91			0					
1489										6			0					
1490										630			0					
1491										630			0					
1492										1			0					
1493										66			0					
1494										105			0					
1495										465			0					
1496										10			0					
1497										6			0					
1498										3			0					
1499										153			0					
1500										10			0					
1501										171			0					
1502										66			0					
1503										6			0					
1504										91			0					
1505										45			0					
1506										6			0					
1507										6			0					
1508										10			0					
1509										1			0					
1510										6			0					
1511										15			0					
1512										3			0					
1513										21			0					
1514										28			0					
1515										300			0					
1516										21			0					
1517										91			0					
1518										45			0					
1519										10			0					
1520										21			0					
1521										1			0					
1522										28			0					
1523										28			0					
1524										15			0					
1525										190			0					
1526										3			0					
1527										6			0					
1528										66			0					
1529										10			0					
1530										528			0					
1531										15			0					
1532										66			0					
1533										28			0					
1534										21			0					
1535										741			0					
1536										190			0					
1537										55			0					
1538										378			0					
1539										1176			0					
1540										28			0					
1541										91			0					
1542										3			0					
1543										325			0					
1544										55			0					
1545										3			0					
1546										45			0					
1547										10			0					
1548										66			0					
1549										136			0					
1550										1225			0					
1551										10			0					
1552										28			0					
1553										171			0					
1554										15			0					
1555										28			0					
1556										15			0					
1557										6			0					
1558										1			0					
1559										21			0					
1560										136			0					
1561										45			0					
1562										3			0					
1563										15			0					
1564										15			0					
1565										6			0					
1566										1953			0					
1567										15			0					
1568										1			0					
1569										153			0					
1570										10			0					
1571										10			0					
1572										6			0					
1573										6			0					
1574										78			0					
1575										10			0					
1576										28			0					
1577										780			0					
1578										300			0					
1579										325			0					
1580										325			0					
1581										561			0					
1582										300			0					
1583										300			0					
1584										351			0					
1585										325			0					
1586										325			0					
1587										45			0					
1588										276			0					
1589										10			0					
1590										300			0					
1591										231			0					
1592										3			0					
1593										10			0					
1594										36			0					
1595										28			0					
1596										6			0					
1597										15			0					
1598										10			0					
1599										21			0					
1600										91			0					
1601										231			0					
1602										276			0					
1603										91			0					
1604										91			0					
1605										153			0					
1606										276			0					
1607										10			0					
1608										171			0					
1609										105			0					
1610										21			0					
1611										3			0					
1612										78			0					
1613										253			0					
1614										10			0					
1615										21			0					
1616										15			0					
1617										10			0					
1618										66			0					
1619										78			0					
1620										3			0					
1621										780			0					
1622										171			0					
1623										351			0					
1624										136			0					
1625										153			0					
1626										136			0					
1627										210			0					
1628										6			0					
1629										78			0					
1630										78			0					
1631										78			0					
1632										78			0					
1633										1081			0					
1634										15			0					
1635										325			0					
1636										105			0					
1637										28			0					
1638										28			0					
1639										21			0					
1640										66			0					
1641										66			0					
1642										28			0					
1643										120			0					
1644										325			0					
1645										105			0					
1646										15			0					
1647										15			0					
1648										561			0					
1649										903			0					
1650										78			0					
1651										66			0					
1652										55			0					
1653										55			0					
1654										120			0					
1655										105			0					
1656										36			0					
1657										253			0					
1658										6			0					
1659										6			0					
1660										6			0					
1661										66			0					
1662										300			0					
1663										21			0					
1664										253			0					
1665										78			0					
1666										210			0					
1667										120			0					
1668										231			0					
1669										3			0					
1670										55			0					
1671										2415			0					
1672										66			0					
1673										1540			0					
1674										91			0					
1675										55			0					
1676										15			0					
1677										153			0					
1678										2145			0					
1679										55			0					
1680										105			0					
1681										36			0					
1682										465			0					
1683										10			0					
1684										15			0					
1685										6			0					
1686										78			0					
1687										78			0					
1688										66			0					
1689										36			0					
1690										6			0					
1691										10			0					
1692										3			0					
1693										3			0					
1694										1711			0					
1695										136			0					
1696										465			0					
1697										120			0					
1698										21			0					
1699										15			0					
1700										3			0					
1701										6			0					
1702										28			0					
