6	2	0.98671
13	2	0.96356
23	2	0.98031
25	2	0.95933
27	2	0.97998
30	2	0.97517
31	2	0.95618
36	2	0.96962
38	2	0.98114
39	2	0.97917
42	2	0.98122
43	2	0.97707
45	2	0.96784
48	2	0.96062
51	2	0.90353
54	2	0.97077
59	2	0.983
61	2	0.89545
63	2	0.86149
65	2	0.96465
66	2	0.93194
68	2	0.9671
70	2	0.96865
72	2	0.97657
73	2	0.97705
75	2	0.97098
76	2	0.96032
77	2	0.97038
79	2	0.97287
80	2	0.97655
82	2	0.94056
83	2	0.95139
86	2	0.96751
87	2	0.97076
89	2	0.91495
90	2	0.93091
92	2	0.96412
94	2	0.95585
95	2	0.94439
96	2	0.95821
100	2	0.96598
101	2	0.95529
105	2	0.49753
106	2	0.95695
107	2	0.97452
108	2	0.97443
110	2	0.90244
114	2	0.96514
116	2	0.97662
117	2	0.95734
119	2	0.95881
121	2	0.95712
123	2	0.95833
127	2	0.96393
129	2	0.97676
133	2	0.95706
136	2	0.97185
137	2	0.9553
139	2	0.95616
145	2	0.95673
149	2	0.96628
4	3	0.99175
5	3	0.98935
8	3	0.41912
9	3	0.96726
10	3	0.98707
11	3	0.91111
13	3	0.98562
14	3	0.99208
15	3	0.98575
16	3	0.98601
17	3	0.92675
18	3	0.99166
19	3	0.98971
20	3	0.99351
21	3	0.99484
22	3	0.9756
24	3	0.98809
25	3	0.98666
26	3	0.99173
28	3	0.98458
29	3	0.95486
31	3	0.99347
32	3	0.98888
33	3	0.99327
34	3	0.97013
35	3	0.97757
36	3	0.98165
37	3	0.97333
40	3	0.98375
41	3	0.98873
44	3	0.98884
46	3	0.99272
47	3	0.99087
48	3	0.98939
50	3	0.21509
52	3	0.98926
53	3	0.94397
54	3	0.9831
56	3	0.99422
57	3	0.95271
60	3	0.98173
74	3	0.98603
78	3	0.98905
81	3	0.9931
84	3	0.97448
85	3	0.97944
88	3	0.98859
93	3	0.98593
96	3	0.99271
101	3	0.99128
102	3	0.99604
103	3	0.97285
104	3	0.93785
111	3	0.97986
114	3	0.98281
115	3	0.98842
124	3	0.99461
131	3	0.98567
133	3	0.98375
134	3	0.9911
137	3	0.98145
140	3	0.98204
141	3	0.98743
143	3	0.92384
144	3	0.99122
146	3	0.98581
148	3	0.99077
150	3	0.98388
3	4	0.99175
5	4	0.98816
7	4	0.94916
9	4	0.95985
10	4	0.98243
11	4	0.9133
12	4	0.96938
13	4	0.98656
14	4	0.99745
15	4	0.98365
16	4	0.97273
17	4	0.93636
18	4	0.98798
19	4	0.98787
20	4	0.98956
21	4	0.98624
22	4	0.95583
24	4	0.99767
26	4	0.98182
28	4	0.98485
29	4	0.9292
31	4	0.99265
32	4	0.99237
33	4	0.98926
35	4	0.96153
37	4	0.94949
39	4	0.98541
40	4	0.97792
41	4	0.99322
43	4	0.98515
44	4	0.99106
46	4	0.99395
47	4	0.98067
48	4	0.99122
50	4	0.2312
52	4	0.98136
53	4	0.94854
54	4	0.98556
55	4	0.98219
56	4	0.97955
57	4	0.95242
60	4	0.99106
62	4	0.97154
64	4	0.98232
65	4	0.99185
66	4	0.93653
67	4	0.96271
69	4	0.95122
70	4	0.98567
71	4	0.97804
74	4	0.98136
77	4	0.9823
78	4	0.97946
80	4	0.96837
81	4	0.99797
84	4	0.99324
85	4	0.98719
86	4	0.98152
88	4	0.99792
93	4	0.98202
96	4	0.99307
97	4	0.96735
98	4	0.99268
99	4	0.86493
100	4	0.98652
101	4	0.99589
102	4	0.99526
103	4	0.94768
108	4	0.98504
109	4	0.99117
111	4	0.98483
112	4	0.97714
113	4	0.97982
114	4	0.99596
115	4	0.99037
117	4	0.97664
122	4	0.98512
123	4	0.98475
124	4	0.99684
126	4	0.98731
128	4	0.97489
130	4	0.97929
131	4	0.99261
132	4	0.98407
133	4	0.98932
134	4	0.98673
137	4	0.98772
138	4	0.97992
139	4	0.98466
140	4	0.99069
141	4	0.99702
143	4	0.92058
146	4	0.99417
147	4	0.96737
148	4	0.98615
150	4	0.98207
3	5	0.98935
4	5	0.98816
6	5	0.98323
8	5	0.41857
9	5	0.94628
10	5	0.97784
11	5	0.89075
13	5	0.98988
14	5	0.98593
15	5	0.99769
16	5	0.99254
18	5	0.99697
19	5	0.99795
20	5	0.99665
21	5	0.99676
22	5	0.96041
23	5	0.99205
24	5	0.99077
25	5	0.9907
26	5	0.98061
27	5	0.98652
28	5	0.99497
29	5	0.93429
30	5	0.99185
31	5	0.99785
32	5	0.98744
33	5	0.99655
34	5	0.96066
35	5	0.95567
36	5	0.99239
37	5	0.95789
39	5	0.98641
40	5	0.96989
41	5	0.98417
42	5	0.96597
43	5	0.99102
44	5	0.99504
45	5	0.97612
46	5	0.99764
47	5	0.96897
48	5	0.99447
51	5	0.89602
52	5	0.99767
54	5	0.9876
56	5	0.98712
60	5	0.97565
64	5	0.98187
66	5	0.93454
68	5	0.98592
70	5	0.99097
72	5	0.9716
73	5	0.98544
74	5	0.99017
75	5	0.89234
78	5	0.98375
80	5	0.97371
81	5	0.98707
84	5	0.97416
85	5	0.99362
88	5	0.99073
92	5	0.97245
93	5	0.99687
96	5	0.99616
101	5	0.99071
102	5	0.98986
103	5	0.95455
107	5	0.9746
108	5	0.99305
111	5	0.97684
112	5	0.96895
115	5	0.98369
121	5	0.98891
124	5	0.9864
131	5	0.98927
133	5	0.98762
134	5	0.98844
141	5	0.98751
142	5	0.99303
144	5	0.99256
146	5	0.9917
148	5	0.9966
149	5	0.98828
150	5	0.99331
2	6	0.98671
5	6	0.98323
7	6	0.9436
12	6	0.95603
13	6	0.98698
23	6	0.99474
25	6	0.98488
27	6	0.99552
30	6	0.99428
31	6	0.98524
32	6	0.98513
36	6	0.98637
38	6	0.98507
39	6	0.99756
42	6	0.97828
43	6	0.99514
44	6	0.9825
45	6	0.98999
46	6	0.98131
48	6	0.98729
49	6	0.93755
51	6	0.90496
54	6	0.98877
58	6	0.93246
59	6	0.99286
61	6	0.8247
62	6	0.97346
63	6	0.86739
65	6	0.98829
66	6	0.9574
67	6	0.94187
68	6	0.99268
70	6	0.99127
71	6	0.98304
72	6	0.97628
73	6	0.98501
75	6	0.93844
76	6	0.92947
77	6	0.99465
79	6	0.9724
80	6	0.98461
82	6	0.93573
83	6	0.96831
86	6	0.99065
87	6	0.99317
88	6	0.98353
89	6	0.92648
90	6	0.92088
91	6	0.98413
92	6	0.98617
94	6	0.94449
95	6	0.95457
96	6	0.98694
97	6	0.95419
100	6	0.98283
101	6	0.98061
104	6	0.9361
106	6	0.97455
107	6	0.98442
108	6	0.99494
109	6	0.9837
110	6	0.83837
112	6	0.9768
114	6	0.98796
116	6	0.96346
117	6	0.98043
118	6	0.96081
119	6	0.98641
121	6	0.98684
122	6	0.97558
123	6	0.98418
125	6	0.97336
127	6	0.98353
128	6	0.95249
129	6	0.96192
131	6	0.98182
133	6	0.98503
135	6	0.90552
136	6	0.97837
137	6	0.98224
138	6	0.98085
139	6	0.98141
141	6	0.98273
142	6	0.98532
145	6	0.97822
149	6	0.98962
4	7	0.94916
6	7	0.9436
24	7	0.94673
27	7	0.94824
39	7	0.94884
